latitude,longitude,area_in_meters,confidence,geometry,full_plus_code,tile_id
-11.93296545,-75.26288477,183.6017,0.7932,"POLYGON((-75.2628104805916 -11.9330597796476, -75.2628667198644 -11.9328655264237, -75.2629792136976 -11.9328971062389, -75.2629622218842 -11.9329557969084, -75.2628888431487 -11.9329351976793, -75.2628623925398 -11.9330265594282, -75.2629106172985 -11.9330400973141, -75.2628978204939 -11.9330842981335, -75.2628104805916 -11.9330597796476))",57W63P8P+RR98,911
-11.93695403,-75.25906436,59.2894,0.6995,"POLYGON((-75.2590289879657 -11.9369949154365, -75.2590490173234 -11.9369024815489, -75.2590997319449 -11.9369131368476, -75.2590797026037 -11.9370055707383, -75.2590289879657 -11.9369949154365))",57W63P7R+697X,911
-11.91012489,-75.26060578,27.1774,0.7158,"POLYGON((-75.2605723535391 -11.9101312410136, -75.2605935538313 -11.9100936081523, -75.2606391982577 -11.9101185452605, -75.2606179979698 -11.9101561781246, -75.2605723535391 -11.9101312410136))",57W63PQQ+XQ24,911
-11.90696121,-75.26326984,46.0462,0.7568,"POLYGON((-75.2632460233254 -11.9070111726663, -75.2632573940209 -11.9069074004785, -75.2632936483653 -11.9069112531318, -75.263282277683 -11.9070150253207, -75.2632460233254 -11.9070111726663))",57W63PVP+6M9F,911
-11.92800628,-75.25241546,122.902,0.8632,"POLYGON((-75.2523753500011 -11.9280817115809, -75.2523874391256 -11.9279250274905, -75.2524593372106 -11.9279304066251, -75.2524546591022 -11.9279910386334, -75.2524147808551 -11.9279880551011, -75.252412528353 -11.9280172492498, -75.2524524066049 -11.9280202327827, -75.2524472481273 -11.9280870907177, -75.2523753500011 -11.9280817115809))",57W63PCX+Q2WP,911
-11.9214932,-75.24705473,174.8253,0.8255,"POLYGON((-75.2469691734666 -11.9214870650054, -75.2470544537099 -11.9214087274522, -75.2471402861343 -11.9214993375592, -75.2470550058882 -11.9215776751379, -75.2469691734666 -11.9214870650054))",57W63QH3+C546,911
-11.92123279,-75.24720408,24.1476,0.736,"POLYGON((-75.2471731016217 -11.9212414432963, -75.2472020336658 -11.9212011453621, -75.247235058498 -11.9212241377837, -75.2472061264565 -11.9212644357212, -75.2471731016217 -11.9212414432963))",57W63QH3+G43M,911
-11.93753084,-75.26008663,35.0342,0.7353,"POLYGON((-75.2600522746921 -11.937571503097, -75.2600951132996 -11.9374786089942, -75.2601209602116 -11.9374901661442, -75.2600781216104 -11.9375830602504, -75.2600522746921 -11.937571503097))",57W63P6Q+XXMJ,911
-11.9324656,-75.26106854,32.8188,0.6533,"POLYGON((-75.261036595385 -11.9324845135074, -75.2610536399255 -11.9324319560618, -75.2611004814809 -11.9324466857522, -75.2610834369489 -11.9324992432003, -75.261036595385 -11.9324845135074))",57W63P9Q+2H79,911
-11.89690378,-75.23753133,139.773,0.773,"POLYGON((-75.2374443364667 -11.89689302394, -75.2375813282695 -11.8968423771878, -75.2376153806934 -11.8969317112934, -75.2375754602387 -11.8969464701524, -75.237567165484 -11.8969247094533, -75.2374700941061 -11.8969605973598, -75.2374443364667 -11.89689302394))",57W64Q36+6XPX,911
-11.90379679,-75.26463346,23.7965,0.6573,"POLYGON((-75.2646043684714 -11.9038111132979, -75.2646101274032 -11.9037744745376, -75.2646625549315 -11.9037824667051, -75.2646567960073 -11.9038191054655, -75.2646043684714 -11.9038111132979))",57W63PWP+F4Q4,911
-11.928439,-75.25518213,78.8044,0.6851,"POLYGON((-75.2551979009949 -11.9284826286028, -75.2552043543249 -11.9284525457901, -75.2551554388411 -11.9284423707452, -75.255148985506 -11.9284724535571, -75.2551173115319 -11.9284658649614, -75.2551319543552 -11.9283976061299, -75.2552448691117 -11.9284210938405, -75.255230226316 -11.9284893526768, -75.2551979009949 -11.9284826286028))",57W63PCV+JWGC,911
-11.93476019,-75.2455882,45.6627,0.845,"POLYGON((-75.2455476702824 -11.9347767208954, -75.2455751489937 -11.9347189414299, -75.2456287280018 -11.9347436485058, -75.2456012492999 -11.9348014279762, -75.2455476702824 -11.9347767208954))",57W63Q83+3QVC,911
-11.92863747,-75.25539073,35.4265,0.8027,"POLYGON((-75.2554254406692 -11.9286644388252, -75.2553473565242 -11.9286459593979, -75.2553560099858 -11.9286105035586, -75.2554340941213 -11.9286289829835, -75.2554254406692 -11.9286644388252))",57W63PCV+GRXF,911
-11.90684412,-75.26091552,8.9332,0.675,"POLYGON((-75.260898995553 -11.9068542338094, -75.2609030359718 -11.9068294268877, -75.2609320545611 -11.906834010671, -75.260928014145 -11.9068588175931, -75.260898995553 -11.9068542338094))",57W63PVQ+7J88,911
-11.92499995,-75.24227756,84.5931,0.8857,"POLYGON((-75.242298520575 -11.9249335762742, -75.242340296693 -11.9249680873361, -75.2422566022514 -11.925066330413, -75.2422148261289 -11.9250318193394, -75.242298520575 -11.9249335762742))",57W63QG5+2352,911
-11.93369266,-75.25143618,8.0914,0.6667,"POLYGON((-75.2514198431413 -11.9337022064283, -75.2514215450667 -11.9336807342958, -75.2514525069484 -11.9336831138728, -75.2514508050255 -11.9337045860054, -75.2514198431413 -11.9337022064283))",57W63P8X+GCG6,911
-11.90390463,-75.26363412,26.7423,0.7735,"POLYGON((-75.2635994097276 -11.9039216668358, -75.2636443108377 -11.9038677825999, -75.2636688239249 -11.9038875931829, -75.2636239228169 -11.9039414774221, -75.2635994097276 -11.9039216668358))",57W63PWP+CGQW,911
-11.89822497,-75.2378081,18.6141,0.7004,"POLYGON((-75.2378073327175 -11.8982577010208, -75.2377851543582 -11.898201295002, -75.2378088736125 -11.8981922496107, -75.2378310519759 -11.8982486556276, -75.2378073327175 -11.8982577010208))",57W64Q26+PV82,911
-11.9352178,-75.25918971,76.3095,0.7847,"POLYGON((-75.2591450493913 -11.9352620489984, -75.25918076435 -11.9351560420901, -75.2592343708711 -11.9351735540973, -75.2591986559308 -11.9352795610119, -75.2591450493913 -11.9352620489984))",57W63P7R+W879,911
-11.89640581,-75.2699003,59.9703,0.7371,"POLYGON((-75.2698509516472 -11.8964148863111, -75.2698882704827 -11.896357812468, -75.2699496607764 -11.8963967455504, -75.2699123419476 -11.896453819403, -75.2698509516472 -11.8964148863111))",57W64P3J+C2QJ,911
-11.91069549,-75.26038292,104.5473,0.8734,"POLYGON((-75.2603115416623 -11.9107084009592, -75.2604114818111 -11.9106297941772, -75.2604542974282 -11.9106825856786, -75.2603543572731 -11.9107611924754, -75.2603115416623 -11.9107084009592))",57W63PQQ+PRH4,911
-11.93590086,-75.25927043,20.5774,0.6805,"POLYGON((-75.2592409561273 -11.9359087973094, -75.2592517730644 -11.9358770292967, -75.2592999073165 -11.9358929209318, -75.2592890903843 -11.9359246889468, -75.2592409561273 -11.9359087973094))",57W63P7R+J7QV,911
-11.93637669,-75.25946909,40.4268,0.8469,"POLYGON((-75.2594357740513 -11.9364080737288, -75.2594637220979 -11.9363315978863, -75.2595024107008 -11.9363453069828, -75.2594744626639 -11.9364217828291, -75.2594357740513 -11.9364080737288))",57W63P7R+C6RX,911
-11.92192088,-75.24710174,22.9759,0.7194,"POLYGON((-75.2470876373352 -11.9219489308195, -75.2470703442572 -11.9219159944583, -75.2471158439125 -11.9218928284918, -75.2471331369943 -11.92192576485, -75.2470876373352 -11.9219489308195))",57W63QH3+65J4,911
-11.90333553,-75.26505385,71.9528,0.848,"POLYGON((-75.2650017296381 -11.903352664636, -75.265037054697 -11.903284002034, -75.2651059776805 -11.9033183920494, -75.2650706526348 -11.9033870546597, -75.2650017296381 -11.903352664636))",57W63PWM+MX8F,911
-11.93876701,-75.26324262,32.123,0.7721,"POLYGON((-75.2632232917637 -11.9388040460589, -75.2632269716574 -11.9387283191505, -75.263261958021 -11.9387299675946, -75.2632582781371 -11.9388056945032, -75.2632232917637 -11.9388040460589))",57W63P6P+FPR6,911
-11.93666386,-75.26020285,9.1996,0.6504,"POLYGON((-75.2601958804058 -11.9366441411284, -75.2602164863162 -11.9366478823744, -75.2602098027856 -11.9366835750694, -75.2601891968725 -11.9366798338231, -75.2601958804058 -11.9366441411284))",57W63P7Q+8WMG,911
-11.92215344,-75.24597551,61.9643,0.8016,"POLYGON((-75.2459556627826 -11.9222046997709, -75.2459427299279 -11.9221090827124, -75.2459953641987 -11.922102179158, -75.2460082970714 -11.9221977962139, -75.2459556627826 -11.9222046997709))",57W63QH3+4JJX,911
-11.93707075,-75.26017475,90.9669,0.8214,"POLYGON((-75.2601212324749 -11.9371067210307, -75.2601637653378 -11.9370078758922, -75.2602282628201 -11.9370347855621, -75.2601857299769 -11.9371336307098, -75.2601212324749 -11.9371067210307))",57W63P7Q+5WG3,911
-11.93690434,-75.25801713,55.9192,0.8227,"POLYGON((-75.2579764810371 -11.9369303235023, -75.2579894116108 -11.9368652011446, -75.2580577809362 -11.9368783638659, -75.2580448503784 -11.9369434862263, -75.2579764810371 -11.9369303235023))",57W63P7R+6QQV,911
-11.93376652,-75.26179823,9.1188,0.7008,"POLYGON((-75.2617810604321 -11.9337757703016, -75.2617881991018 -11.9337499797703, -75.2618154058338 -11.9337572817472, -75.2618082671665 -11.9337830722789, -75.2617810604321 -11.9337757703016))",57W63P8Q+F7W7,911
-11.90083217,-75.26677764,21.2696,0.7647,"POLYGON((-75.266748319395 -11.9008384105099, -75.2667675636225 -11.900804343663, -75.266806972157 -11.9008259346575, -75.266787727933 -11.900860001507, -75.266748319395 -11.9008384105099))",57W63PXM+M79J,911
-11.92145693,-75.24955693,50.8081,0.8032,"POLYGON((-75.2495114309628 -11.9214659329183, -75.2495415456968 -11.9214138160527, -75.2496024205226 -11.9214479263466, -75.2495723057967 -11.9215000432186, -75.2495114309628 -11.9214659329183))",57W63QH2+C58J,911
-11.90950161,-75.2621679,185.9344,0.8002,"POLYGON((-75.2621831 -11.9094097, -75.2622577 -11.9094775, -75.2622483 -11.9094875, -75.2622636 -11.9095015, -75.262228 -11.9095396, -75.2621695 -11.9094864, -75.2621442 -11.9095134, -75.2621874 -11.9095526, -75.2621462 -11.9095966, -75.2620716 -11.9095289, -75.2621831 -11.9094097))",57W63PRQ+54WW,911
-11.8990623,-75.23416407,64.3744,0.751,"POLYGON((-75.2341345708904 -11.8991049353855, -75.2341162777467 -11.8990411839265, -75.2341935669539 -11.8990196741009, -75.2342118601142 -11.899083425555, -75.2341345708904 -11.8991049353855))",57W64Q28+98GG,911
-11.93418826,-75.2454259,16.6906,0.7398,"POLYGON((-75.2454069658047 -11.934208518042, -75.245415831965 -11.9341625856465, -75.2454448227057 -11.9341680116675, -75.2454359565503 -11.9342139440638, -75.2454069658047 -11.934208518042))",57W63Q83+8RGF,911
-11.93293709,-75.25034595,489.9083,0.8203,"POLYGON((-75.2502141431287 -11.9328641527867, -75.2504701482424 -11.9328521873262, -75.2504777564166 -11.9330100230301, -75.2502217511556 -11.9330219885004, -75.2502141431287 -11.9328641527867))",57W63P8X+RVCH,911
-11.8974331,-75.23840335,61.5097,0.8523,"POLYGON((-75.2383590262552 -11.8974608160756, -75.2383614470357 -11.8974019586738, -75.238447683431 -11.8974053987507, -75.2384452626689 -11.8974642561527, -75.2383590262552 -11.8974608160756))",57W64Q36+2JHJ,911
-11.89909981,-75.26806662,124.6234,0.6579,"POLYGON((-75.2681199363463 -11.8991178826146, -75.2680962963594 -11.8991613800003, -75.2679877337295 -11.8991041552269, -75.2680247009719 -11.8990361358454, -75.2681586475298 -11.899106740803, -75.2681453202966 -11.8991312628144, -75.2681199363463 -11.8991178826146))",57W64P2J+9Q75,911
-11.9287639,-75.24715751,73.8778,0.8505,"POLYGON((-75.2471045372927 -11.9287759157079, -75.2471393986169 -11.9287081932475, -75.2471987065215 -11.9287377970187, -75.2471792991492 -11.9287754982756, -75.2472073483085 -11.9287894991161, -75.2471918943706 -11.9288195203282, -75.2471045372927 -11.9287759157079))",57W63QC3+F4WH,911
-11.92865759,-75.26097136,17.408,0.7904,"POLYGON((-75.2609432138805 -11.9286613367576, -75.2609798575056 -11.9286309110943, -75.2609995106393 -11.9286538627424, -75.2609628670125 -11.9286842884073, -75.2609432138805 -11.9286613367576))",57W63PCQ+GJJQ,911
-11.90689172,-75.2598254,29.5632,0.7112,"POLYGON((-75.2597905604312 -11.9068976937651, -75.259815020091 -11.9068584264224, -75.2598602350788 -11.9068857410649, -75.2598357754232 -11.9069250084109, -75.2597905604312 -11.9068976937651))",57W63PVR+63V8,911
-11.93985506,-75.2578564,64.8976,0.7438,"POLYGON((-75.257796991819 -11.939876799731, -75.2577977696576 -11.9398313634062, -75.2579158098176 -11.9398333226928, -75.2579150319986 -11.9398787590183, -75.257796991819 -11.939876799731))",57W63P6R+3V2P,911
-11.93197843,-75.26106652,85.153,0.7396,"POLYGON((-75.2610117249114 -11.9320022122394, -75.261038169898 -11.9319265006266, -75.26112130703 -11.9319546577748, -75.2610948620646 -11.9320303693947, -75.2610117249114 -11.9320022122394))",57W63P9Q+6H3X,911
-11.90096085,-75.26684088,26.6671,0.7097,"POLYGON((-75.2668325953009 -11.900928891177, -75.2668732807545 -11.9009526738296, -75.2668491005203 -11.9009927930868, -75.2668085325737 -11.900969079122, -75.2668325953009 -11.900928891177))",57W63PXM+J77C,911
-11.92470608,-75.25033562,20.106,0.7388,"POLYGON((-75.2503096870607 -11.9246927747969, -75.2503531410092 -11.924683018329, -75.2503615591586 -11.924719375464, -75.2503181052047 -11.9247291319333, -75.2503096870607 -11.9246927747969))",57W63PGX+4V7M,911
-11.90277842,-75.26544669,15.2525,0.7055,"POLYGON((-75.2654271650633 -11.9027957103215, -75.2654382064859 -11.9027536787592, -75.2654662426398 -11.9027611312159, -75.2654552012212 -11.9028031627792, -75.2654271650633 -11.9027957103215))",57W63PWM+VRMW,911
-11.8987126,-75.26583344,5.1137,0.6537,"POLYGON((-75.265820548511 -11.8987195723335, -75.2658249689887 -11.89870075763, -75.2658462919901 -11.898705616562, -75.2658418715138 -11.8987244312658, -75.265820548511 -11.8987195723335))",57W64P2M+GM7F,911
-11.90131526,-75.26631533,79.7912,0.7237,"POLYGON((-75.2662588497657 -11.9013331295149, -75.2663154584665 -11.9012568317034, -75.2663718110056 -11.9012973822617, -75.2663152023117 -11.9013736800833, -75.2662588497657 -11.9013331295149))",57W63PXM+FFF9,911
-11.90618548,-75.25792659,169.3931,0.8553,"POLYGON((-75.2578422176795 -11.9062049155577, -75.2578807508969 -11.9061130677982, -75.258010964289 -11.906166048616, -75.2579724311085 -11.9062578963923, -75.2578422176795 -11.9062049155577))",57W63PVR+GRGF,911
-11.93371896,-75.26092267,65.4923,0.7395,"POLYGON((-75.2609028139917 -11.9337449329071, -75.2609066483525 -11.9337351179161, -75.2608659913948 -11.9337197170447, -75.2608834761127 -11.9336749606095, -75.260977207127 -11.9337104659422, -75.2609558880637 -11.9337650373747, -75.2609028139917 -11.9337449329071))",57W63P8Q+GJ87,911
-11.90923025,-75.26232262,73.3003,0.8038,"POLYGON((-75.2622683900533 -11.9092146206011, -75.2623233604381 -11.9091746058808, -75.2623768591595 -11.9092458811723, -75.2623218887687 -11.909285895903, -75.2622683900533 -11.9092146206011))",57W63PRQ+833P,911
-11.92576968,-75.24481179,119.9898,0.8184,"POLYGON((-75.2447515471797 -11.9257352336563, -75.2448850832746 -11.9257192703467, -75.2448906564003 -11.9257644774699, -75.244830079749 -11.925771718994, -75.2448363954207 -11.9258229494474, -75.2447634359418 -11.925831671237, -75.2447515471797 -11.9257352336563))",57W63QF4+M3W6,911
-11.90850366,-75.26054672,27.0893,0.6522,"POLYGON((-75.2605158032854 -11.9084897430213, -75.2605551321005 -11.9084712287015, -75.2605776274988 -11.9085175718747, -75.2605382986789 -11.9085360861977, -75.2605158032854 -11.9084897430213))",57W63PRQ+HQWW,911
-11.93728305,-75.26026726,65.522,0.8258,"POLYGON((-75.2602134445759 -11.9372927772132, -75.2602369209103 -11.9372382188872, -75.2603210877038 -11.9372733349347, -75.2602976113832 -11.937327893267, -75.2602134445759 -11.9372927772132))",57W63P7Q+3VQM,911
-11.93805303,-75.25673415,46.8888,0.767,"POLYGON((-75.256682805361 -11.9380540632876, -75.2566991903894 -11.9380159856426, -75.2567854909266 -11.9380519923751, -75.2567691059086 -11.9380900700247, -75.256682805361 -11.9380540632876))",57W63P6V+Q8CW,911
-11.93908183,-75.26077998,29.2375,0.6986,"POLYGON((-75.260776238492 -11.9390462891439, -75.260812492984 -11.9390662877655, -75.2607834332015 -11.9391173669637, -75.2607476573334 -11.9390976323587, -75.260776238492 -11.9390462891439))",57W63P6Q+9M9J,911
-11.91082639,-75.26140656,113.7255,0.8065,"POLYGON((-75.2613534083015 -11.9107649062787, -75.2614134414695 -11.9107459244039, -75.2614597225238 -11.9108878748506, -75.2613996893278 -11.9109068567353, -75.2613534083015 -11.9107649062787))",57W63PQQ+MC8X,911
-11.89881564,-75.23205391,13.6947,0.6954,"POLYGON((-75.2320401689201 -11.8988350571408, -75.2320354745568 -11.8988004556261, -75.2320676136529 -11.8987962266441, -75.2320723080201 -11.8988308281583, -75.2320401689201 -11.8988350571408))",57W64Q29+F5G7,911
-11.93693793,-75.25914092,29.4849,0.6855,"POLYGON((-75.2591085181805 -11.9369515365303, -75.2591247563302 -11.9369071034038, -75.2591733222149 -11.9369243124872, -75.2591570840719 -11.9369687456164, -75.2591085181805 -11.9369515365303))",57W63P7R+68HF,911
-11.92058444,-75.25089816,41.4589,0.8101,"POLYGON((-75.2508541915921 -11.9205901131808, -75.2509135456718 -11.9205434852789, -75.2509421291822 -11.9205787686517, -75.2508827750992 -11.9206253965597, -75.2508541915921 -11.9205901131808))",57W63PHX+QJ9M,911
-11.93533145,-75.26144465,159.001,0.8608,"POLYGON((-75.261367097115 -11.9353709056273, -75.2613931601831 -11.9352888153008, -75.261433564074 -11.9353012535344, -75.2614481775962 -11.9352552255702, -75.2615157458168 -11.9352760262571, -75.2614750692664 -11.9354041445603, -75.261367097115 -11.9353709056273))",57W63P7Q+VC7Q,911
-11.8987951,-75.26802147,40.0062,0.7137,"POLYGON((-75.2679813136371 -11.8988038577329, -75.2680075861018 -11.8987569627266, -75.2680616424267 -11.8987863352408, -75.2680353699687 -11.8988332302519, -75.2679813136371 -11.8988038577329))",57W64P2J+FQQ3,911
-11.92832985,-75.25337755,9.7103,0.785,"POLYGON((-75.2533652956219 -11.9283456912198, -75.2533624940392 -11.9283165588818, -75.253389802005 -11.9283140123888, -75.2533926035906 -11.9283431447265, -75.2533652956219 -11.9283456912198))",57W63PCW+MJ9X,911
-11.93318498,-75.25141868,24.8434,0.7288,"POLYGON((-75.2513925439539 -11.9332046922027, -75.2513922748729 -11.9331656107571, -75.2514448206971 -11.9331652599522, -75.2514450897858 -11.9332043413976, -75.2513925439539 -11.9332046922027))",57W63P8X+PCGP,911
-11.91102024,-75.26057603,21.4768,0.732,"POLYGON((-75.2605730645543 -11.9109908122785, -75.2606058111152 -11.9110163691631, -75.2605790147823 -11.9110496668498, -75.26054626822 -11.9110241099617, -75.2605730645543 -11.9109908122785))",57W63PQQ+HQV4,911
-11.90900409,-75.25990382,38.889,0.7576,"POLYGON((-75.259852056412 -11.9090040661984, -75.2599448851803 -11.9089730454621, -75.2599555848964 -11.9090040974895, -75.2598627561191 -11.9090351182293, -75.259852056412 -11.9090040661984))",57W63PRR+92XR,911
-11.93789405,-75.26015583,12.7799,0.7459,"POLYGON((-75.2601357500307 -11.9379056652275, -75.2601469158401 -11.9378728648884, -75.2601758711106 -11.937882422145, -75.2601647053033 -11.9379152224848, -75.2601357500307 -11.9379056652275))",57W63P6Q+RWX6,911
-11.93263333,-75.25335459,270.723,0.9181,"POLYGON((-75.2533566210295 -11.9325034507852, -75.2534422600934 -11.9325362711569, -75.253352563423 -11.9327632136046, -75.2532669242973 -11.9327303932073, -75.2533566210295 -11.9325034507852))",57W63P8W+WMRP,911
-11.89922398,-75.26761396,83.6898,0.7973,"POLYGON((-75.2675316616044 -11.8992218901825, -75.2675463842973 -11.89918638259, -75.2676204010524 -11.8992161482163, -75.267633539736 -11.899184460844, -75.2676826586677 -11.8992042138673, -75.2676547973097 -11.8992714088403, -75.2675316616044 -11.8992218901825))",57W64P2J+8X63,911
